Source IP,Destination IP,Source Port,Destination Port,Timestamp,Protocol,Packet Size,Flags,Severity Level
183.192.170.136,154.56.237.96,44639,15064,1/20/2024 10:52,ICMP,778,gY521,Malicious
145.140.106.199,23.220.180.143,43083,62492,1/22/2024 12:14,ICMP,692,Ho088,Normal
172.20.172.64,129.75.57.174,49615,51409,1/16/2024 13:22,UDP,899,rU366,Suspicious
143.253.206.163,209.195.76.189,20133,6500,1/22/2024 10:41,TCP,814,rr137,Normal
183.47.71.127,25.163.226.179,12314,20327,1/2/2024 21:05,UDP,1158,Yl181,Malicious
30.232.198.104,141.76.180.158,12871,56504,1/23/2024 12:59,UDP,305,FC312,Suspicious
41.76.253.88,7.253.145.44,38787,31619,1/11/2024 23:27,UDP,1410,UW540,Suspicious
32.207.203.95,25.215.119.196,44369,58,1/10/2024 19:13,TCP,304,Aj660,Normal
73.200.202.22,98.136.219.114,29246,16835,1/16/2024 9:16,TCP,1177,qM589,Normal
171.24.89.153,61.196.21.13,42739,24209,1/5/2024 1:36,TCP,890,xA919,Suspicious
8.175.250.31,121.175.216.146,33766,29840,1/13/2024 23:46,UDP,1302,NV288,Suspicious
47.5.222.69,11.39.209.171,52884,4858,1/24/2024 8:15,TCP,249,GH723,Malicious
26.72.224.130,11.41.41.64,4846,54838,1/2/2024 21:09,TCP,1260,Le508,Normal
153.79.228.167,113.74.251.227,38893,6074,1/21/2024 12:30,UDP,1054,Ut167,Normal
65.45.175.172,119.96.163.213,13378,18492,1/19/2024 16:28,ICMP,181,Ik497,Suspicious
161.130.2.245,168.95.167.227,10575,51473,1/24/2024 18:52,UDP,557,ll395,Suspicious
171.141.147.19,193.65.150.119,47820,33789,1/6/2024 12:25,UDP,392,Go658,Normal
93.107.232.145,180.224.115.9,55684,26256,1/22/2024 0:37,ICMP,905,gi210,Suspicious
208.63.222.229,131.158.159.152,55654,14006,1/9/2024 1:39,TCP,1054,Ih208,Normal
192.43.221.74,119.63.73.244,7756,37759,1/13/2024 8:15,ICMP,1347,KY468,Malicious
26.39.67.163,147.212.233.145,44179,38517,1/8/2024 4:34,ICMP,711,vb210,Normal
184.99.1.154,192.142.138.56,63239,45731,1/12/2024 0:36,ICMP,354,Fl676,Malicious
85.151.188.44,36.162.84.234,33468,42871,1/21/2024 14:24,UDP,310,Au632,Suspicious
146.35.60.222,219.202.194.98,1631,24420,1/22/2024 16:57,ICMP,1379,QO735,Suspicious
143.208.183.83,103.179.133.179,27229,26090,1/16/2024 22:28,ICMP,612,Uw144,Suspicious
175.191.137.191,131.136.225.200,942,13504,1/16/2024 7:38,UDP,234,Zv111,Normal
1.78.184.212,68.132.38.23,38044,60240,1/1/2024 21:33,UDP,986,Az382,Normal
19.111.42.57,130.81.215.179,445,7181,1/6/2024 13:59,UDP,477,ML922,Suspicious
61.18.197.122,150.119.221.214,14810,15027,1/17/2024 13:53,UDP,611,cj085,Malicious
168.59.214.201,69.32.170.72,9821,45917,1/14/2024 12:32,ICMP,965,jJ782,Suspicious
47.225.106.204,195.180.228.19,63789,4967,1/10/2024 1:23,ICMP,1410,FM597,Malicious
109.189.75.221,56.238.83.248,21276,53661,1/1/2024 6:55,TCP,906,cn659,Normal
23.191.35.154,117.112.4.160,3066,59260,1/9/2024 22:30,TCP,1424,yE836,Malicious
39.187.203.21,3.221.112.2,34922,56743,1/23/2024 7:44,UDP,280,FE545,Suspicious
165.24.65.83,95.57.69.229,45594,47257,1/19/2024 1:11,ICMP,1152,FA805,Suspicious
7.243.55.211,4.252.70.203,420,59184,1/12/2024 19:48,TCP,1086,Th719,Suspicious
207.199.174.79,176.249.60.79,57142,40339,1/2/2024 8:56,TCP,1162,XB858,Suspicious
41.65.10.57,79.194.46.47,27639,38182,1/7/2024 15:20,TCP,922,Ri500,Suspicious
184.226.173.206,181.58.143.179,834,49558,1/14/2024 22:34,ICMP,747,gG198,Malicious
103.208.206.143,14.35.116.23,50763,18630,1/1/2024 13:04,UDP,1142,Ql857,Normal
129.193.31.162,114.62.206.240,46977,28337,1/5/2024 4:17,TCP,490,Ch938,Normal
120.229.73.49,206.238.115.48,64721,16524,1/16/2024 13:49,ICMP,296,Rq593,Suspicious
154.1.143.118,39.207.212.130,21239,30247,1/13/2024 17:58,UDP,469,mV890,Suspicious
206.24.84.179,104.248.87.142,16641,6973,1/5/2024 10:39,UDP,1370,kM348,Malicious
154.123.110.167,109.52.74.141,44947,48035,1/12/2024 7:09,UDP,339,kr777,Malicious
136.23.243.252,79.192.10.39,63221,50869,1/22/2024 2:42,TCP,1274,XM132,Suspicious
19.226.104.47,26.100.90.10,27919,11008,1/7/2024 17:02,TCP,532,VN044,Normal
147.84.210.132,187.211.39.173,37112,56302,1/4/2024 14:32,TCP,387,Wd193,Normal
186.232.144.3,44.245.217.242,39105,8908,1/24/2024 2:31,UDP,1225,Ps427,Normal
199.21.241.221,10.252.176.13,44564,27948,1/4/2024 5:30,TCP,88,MB191,Malicious
107.3.37.192,191.168.84.25,33506,10059,1/14/2024 4:11,TCP,562,wG690,Malicious
198.60.149.4,93.253.137.51,25848,2665,1/20/2024 16:29,TCP,957,KH632,Suspicious
205.81.253.135,105.218.63.247,18018,3762,1/1/2024 5:57,TCP,1191,qL619,Malicious
133.236.228.247,79.221.88.207,56990,20897,1/9/2024 3:58,ICMP,1245,rC475,Suspicious
34.200.231.83,151.178.76.9,19109,36573,1/12/2024 6:16,TCP,1027,pB300,Normal
183.49.47.180,155.141.63.69,57558,46386,1/1/2024 14:30,UDP,342,qW909,Malicious
190.91.68.224,33.220.145.57,51079,63810,1/11/2024 5:38,UDP,410,Hs524,Suspicious
16.237.138.229,133.58.18.87,61448,65444,1/10/2024 23:47,ICMP,503,YK155,Malicious
6.180.40.136,189.82.161.55,14573,53605,1/15/2024 0:47,ICMP,794,xo180,Normal
45.94.205.237,31.112.250.233,11811,25410,1/20/2024 0:48,TCP,158,wy791,Suspicious
43.147.120.116,4.12.251.16,3892,51407,1/16/2024 10:09,TCP,246,yd132,Normal
48.219.226.216,218.68.96.2,13723,22948,1/2/2024 10:15,TCP,141,Tf283,Normal
111.121.170.84,7.238.137.68,65210,59864,1/15/2024 13:44,TCP,1147,nM734,Malicious
89.227.122.8,12.45.28.93,33203,51958,1/10/2024 12:07,ICMP,1476,cz640,Malicious
203.163.249.231,167.43.130.110,41730,45784,1/18/2024 5:48,TCP,606,zY448,Suspicious
21.53.235.160,70.120.10.172,28395,55210,1/16/2024 8:50,ICMP,1481,nX773,Normal
164.219.70.98,188.12.62.39,35238,45748,1/5/2024 22:47,ICMP,1121,ds931,Normal
195.150.36.65,217.17.241.113,52704,51952,1/18/2024 5:00,ICMP,1239,LK421,Normal
169.59.223.145,92.165.119.231,60354,36689,1/23/2024 6:31,ICMP,799,kw160,Malicious
52.67.128.221,40.233.211.11,62357,16372,1/13/2024 22:18,TCP,772,pq389,Normal
120.94.37.151,179.121.34.52,59013,34121,1/4/2024 11:15,ICMP,64,fp862,Normal
89.122.118.145,181.106.1.200,979,49132,1/10/2024 14:57,UDP,761,Rm604,Malicious
94.9.144.210,37.75.82.162,60270,36754,1/24/2024 21:35,ICMP,240,eT991,Suspicious
27.43.35.54,152.187.243.199,65051,15171,1/16/2024 15:10,TCP,966,Lv193,Suspicious
32.217.79.63,35.58.31.215,49562,26460,1/9/2024 13:32,TCP,1480,lK958,Malicious
167.158.159.245,93.72.215.205,17745,31831,1/24/2024 14:20,TCP,1321,kN488,Suspicious
197.121.252.35,198.94.113.147,60806,34213,1/23/2024 6:05,UDP,502,YQ093,Normal
93.169.207.46,177.61.207.15,20168,29725,1/19/2024 7:42,ICMP,360,tf198,Malicious
178.131.194.152,112.222.61.159,1416,58123,1/8/2024 16:33,TCP,1033,uf499,Suspicious
15.108.255.232,106.79.181.214,17808,8431,1/5/2024 2:27,ICMP,1304,Gd899,Normal
166.168.189.146,22.205.157.1,58823,64814,1/6/2024 23:13,TCP,135,RQ552,Malicious
64.3.18.160,39.75.169.206,35905,31220,1/14/2024 7:23,ICMP,772,ty067,Suspicious
113.212.242.208,191.83.109.91,49465,58709,1/6/2024 12:25,UDP,1176,Vl769,Suspicious
2.67.15.160,12.88.196.124,39753,9434,1/5/2024 21:28,TCP,1059,ok169,Malicious
66.237.243.51,37.254.96.143,28325,61366,1/5/2024 23:15,ICMP,827,Dl210,Malicious
157.255.115.219,69.217.140.192,31729,35592,1/7/2024 10:09,UDP,217,Hc102,Malicious
34.79.234.146,106.250.1.79,21342,23484,1/3/2024 2:10,TCP,421,Ca853,Malicious
72.141.202.14,163.188.175.232,25186,18455,1/16/2024 19:13,UDP,384,QF679,Suspicious
143.118.2.160,88.155.17.211,50519,52069,1/10/2024 20:52,UDP,109,Zr475,Normal
186.98.94.6,222.72.247.152,5897,22836,1/12/2024 15:16,TCP,973,BZ916,Normal
217.173.56.29,67.237.170.160,36535,6566,1/4/2024 16:44,ICMP,1499,RO024,Malicious
202.71.211.6,138.34.173.196,23411,16205,1/18/2024 3:22,ICMP,576,PM327,Suspicious
79.221.159.53,143.185.11.82,35040,15012,1/12/2024 6:00,TCP,87,iA786,Malicious
121.98.118.110,54.115.116.122,58561,19926,1/4/2024 9:15,ICMP,558,Bq872,Normal
44.50.156.62,81.248.100.192,31031,22802,1/12/2024 23:31,TCP,911,Oj089,Normal
67.21.38.156,89.198.255.97,48819,12975,1/22/2024 15:26,UDP,1493,IA975,Suspicious
18.203.97.106,50.98.223.221,33739,17677,1/6/2024 11:17,ICMP,275,IQ036,Suspicious
174.128.80.213,105.103.40.160,52073,29795,1/13/2024 19:38,UDP,780,uk619,Suspicious
114.246.172.216,66.247.155.131,36398,26451,1/21/2024 13:00,TCP,792,dq259,Malicious
147.209.155.106,28.168.63.17,27766,7448,1/7/2024 20:50,UDP,692,Fs602,Malicious
43.153.1.212,155.67.194.28,26984,65218,1/11/2024 11:05,UDP,1213,NA590,Suspicious
185.222.14.28,172.254.81.145,60219,57328,1/21/2024 14:42,UDP,767,LJ471,Suspicious
116.66.151.253,172.61.91.9,4147,9580,1/17/2024 10:23,TCP,892,Sz128,Suspicious
48.80.137.28,160.197.235.36,49011,56845,1/21/2024 3:34,UDP,858,fW421,Normal
34.102.111.120,166.207.101.34,60459,20955,1/22/2024 22:34,ICMP,339,Ww618,Suspicious
183.103.63.159,97.24.30.90,6779,48129,1/4/2024 22:13,TCP,823,sC145,Normal
213.112.11.104,68.111.6.123,9694,51501,1/19/2024 5:56,UDP,651,PO552,Suspicious
157.3.73.244,145.43.133.177,30082,32341,1/19/2024 1:32,ICMP,572,rp848,Malicious
142.185.105.148,208.60.196.63,31828,40742,1/14/2024 3:28,TCP,252,uF023,Normal
106.246.158.248,42.57.105.165,52010,29826,1/14/2024 3:25,ICMP,855,bt888,Normal
42.229.240.131,179.146.117.184,8014,6941,1/22/2024 20:07,TCP,1404,IX527,Normal
103.32.189.158,98.28.131.64,13937,29211,1/13/2024 18:21,ICMP,554,zM232,Suspicious
114.129.34.126,108.26.126.16,33116,6251,1/15/2024 2:53,ICMP,836,kN514,Suspicious
106.153.8.182,75.85.224.66,50928,21266,1/5/2024 11:00,UDP,1226,aP725,Normal
221.34.132.237,146.252.200.157,55827,33319,1/5/2024 7:01,ICMP,620,YV500,Normal
108.245.0.26,26.81.174.26,19015,14178,1/4/2024 13:47,UDP,937,tq153,Malicious
23.187.188.33,91.132.132.88,17557,44958,1/10/2024 1:14,ICMP,1339,Ih204,Malicious
113.1.64.186,206.79.225.207,32262,61343,1/5/2024 21:28,ICMP,691,Jz379,Suspicious
132.203.70.60,183.151.147.9,30778,10413,1/18/2024 15:47,ICMP,1384,UD173,Normal
105.72.130.242,173.192.96.42,59636,35095,1/3/2024 6:56,ICMP,285,Xv370,Malicious
51.248.224.245,146.125.30.247,47358,15877,1/9/2024 10:38,TCP,607,na841,Suspicious
216.106.247.68,7.169.254.94,12194,24975,1/8/2024 19:06,TCP,658,hU463,Suspicious
92.255.157.57,15.21.3.230,36154,32237,1/12/2024 10:17,TCP,1230,Ey415,Suspicious
215.57.97.95,28.48.46.90,40189,45908,1/10/2024 1:10,TCP,1304,Sm126,Normal
221.81.89.49,69.51.30.46,51705,33565,1/20/2024 17:05,TCP,1459,gi250,Malicious
214.69.140.218,139.211.26.65,4042,457,1/9/2024 0:27,ICMP,357,uz015,Normal
12.217.28.40,17.146.147.232,54237,52036,1/12/2024 7:47,TCP,213,Gh104,Normal
101.109.9.227,116.180.49.116,55371,39708,1/19/2024 13:31,TCP,120,PD677,Suspicious
110.152.65.115,58.179.32.205,29503,41272,1/9/2024 19:29,UDP,1290,kG482,Malicious
137.33.52.177,87.101.70.181,60091,35501,1/9/2024 20:36,TCP,1404,mI144,Malicious
57.132.123.207,106.172.70.2,47235,49829,1/9/2024 10:51,ICMP,852,AA856,Normal
52.133.198.250,185.72.116.70,8925,46470,1/21/2024 7:24,TCP,1123,Qx162,Normal
32.101.42.88,109.66.78.31,32181,23959,1/6/2024 2:41,UDP,850,On335,Normal
198.62.134.223,43.235.161.63,39699,11445,1/17/2024 11:37,ICMP,978,GO194,Malicious
19.248.219.198,104.190.109.4,5187,47678,1/20/2024 21:00,UDP,661,qS494,Suspicious
43.85.73.170,25.53.148.236,53160,39611,1/3/2024 3:41,TCP,166,Dr843,Normal
60.240.85.172,168.119.188.20,64122,15477,1/18/2024 1:09,TCP,1383,mV425,Malicious
23.164.235.4,216.77.27.83,42452,22528,1/2/2024 14:50,UDP,1146,Jr190,Suspicious
120.76.110.197,69.74.162.106,33969,64353,1/14/2024 21:20,TCP,228,nA481,Malicious
50.136.114.77,83.96.213.38,45732,53746,1/24/2024 20:30,ICMP,815,Rn816,Malicious
142.152.20.142,1.40.188.59,2900,27240,1/1/2024 20:38,UDP,339,TM110,Normal
32.151.65.241,101.119.251.25,35984,16913,1/6/2024 0:13,UDP,1309,we468,Suspicious
19.22.190.1,30.199.138.45,57849,59131,1/17/2024 1:46,TCP,1183,gv578,Normal
199.151.205.115,19.217.76.161,33019,37431,1/7/2024 1:16,UDP,843,In823,Suspicious
170.45.254.237,196.16.241.223,62208,36623,1/15/2024 15:49,ICMP,62,ti079,Malicious
152.28.206.220,24.159.149.67,973,13357,1/10/2024 16:53,ICMP,1239,eR413,Suspicious
185.171.28.207,47.231.198.185,63261,16079,1/5/2024 1:08,ICMP,1187,WV230,Suspicious
123.169.182.137,69.95.26.169,49596,10781,1/19/2024 15:47,UDP,1479,xI871,Normal
136.185.246.165,192.132.129.146,51457,25256,1/3/2024 4:00,ICMP,849,Lv562,Suspicious
119.63.112.232,201.115.122.251,19360,24552,1/9/2024 0:44,TCP,1391,WS224,Malicious
218.23.230.133,20.124.117.51,30808,54731,1/22/2024 18:39,ICMP,723,Qs777,Suspicious
183.22.128.6,157.185.90.66,1582,28154,1/22/2024 15:10,UDP,378,cm229,Malicious
159.53.197.31,50.249.214.86,29499,47799,1/19/2024 19:20,TCP,968,Du109,Malicious
54.181.153.71,4.170.202.47,61668,30782,1/9/2024 14:18,TCP,1162,ix614,Malicious
44.21.64.98,28.243.71.135,2430,40817,1/1/2024 11:47,ICMP,1438,vF363,Malicious
81.105.81.48,120.155.208.19,64195,19240,1/14/2024 4:40,ICMP,959,kT911,Suspicious
170.1.169.116,132.191.63.92,58087,16501,1/19/2024 7:11,ICMP,447,Nv974,Suspicious
210.98.230.132,89.131.29.142,4483,7534,1/4/2024 13:12,ICMP,1360,Wj779,Malicious
97.149.206.195,8.110.70.175,59296,43854,1/1/2024 21:55,UDP,639,gd664,Suspicious
121.84.189.105,103.69.93.228,41041,64499,1/7/2024 18:11,UDP,1035,Lz372,Suspicious
92.159.185.129,99.53.208.136,48306,30385,1/1/2024 0:23,UDP,1015,yx044,Suspicious
198.236.14.166,205.193.85.10,45029,20820,1/21/2024 12:31,ICMP,332,sd127,Malicious
187.202.150.116,39.112.158.179,17807,2846,1/20/2024 20:42,ICMP,428,Bo789,Suspicious
66.200.15.240,142.190.190.156,65241,19301,1/18/2024 22:43,TCP,965,Yi951,Normal
86.3.149.105,197.44.4.30,26539,107,1/21/2024 16:12,TCP,866,xw804,Suspicious
8.71.72.162,153.236.70.105,13041,22363,1/5/2024 14:30,ICMP,1226,Wm678,Malicious
61.131.151.98,83.91.163.139,10776,2194,1/9/2024 11:45,TCP,658,fq620,Suspicious
100.7.246.124,193.47.234.171,3091,56688,1/10/2024 12:30,ICMP,750,qB682,Normal
94.160.29.203,125.244.87.219,42134,61431,1/5/2024 15:17,TCP,1186,en849,Malicious
178.225.57.181,90.0.75.162,65189,6728,1/9/2024 4:57,TCP,1480,UE512,Suspicious
44.198.116.127,206.69.116.76,18571,50562,1/20/2024 17:31,TCP,687,KF229,Malicious
197.195.9.230,30.136.102.57,56760,33964,1/16/2024 18:30,ICMP,514,dg952,Suspicious
183.23.168.189,201.127.69.9,38903,42918,1/13/2024 14:17,UDP,98,Jc774,Malicious
55.219.155.73,155.89.79.80,38711,45264,1/3/2024 22:52,UDP,175,vU632,Malicious
135.79.171.182,122.49.35.213,39890,41460,1/12/2024 12:58,TCP,685,BI107,Malicious
71.169.202.219,124.88.45.225,65430,45768,1/18/2024 9:21,ICMP,538,hk647,Normal
109.223.22.53,110.217.109.168,57887,27082,1/15/2024 14:35,TCP,1223,jH220,Normal
105.195.171.164,122.39.229.231,53187,63374,1/2/2024 16:40,UDP,174,Pd030,Suspicious
113.135.33.165,138.26.102.248,29674,37734,1/16/2024 18:43,UDP,1095,pm899,Malicious
86.45.17.240,176.77.5.181,29882,37866,1/3/2024 17:45,TCP,573,bN534,Normal
46.182.121.8,155.16.135.249,54237,39825,1/4/2024 15:33,UDP,851,Wk838,Normal
200.235.145.95,201.74.26.85,45849,41430,1/7/2024 21:39,ICMP,372,Bh731,Normal
72.154.39.80,136.42.138.72,60175,8841,1/19/2024 7:33,UDP,496,bF568,Normal
219.241.120.102,80.236.132.214,371,34267,1/9/2024 13:32,ICMP,78,lb770,Malicious
43.1.14.162,125.169.135.28,58914,39028,1/20/2024 5:32,TCP,494,He092,Malicious
64.188.135.35,137.8.233.52,50160,48370,1/23/2024 19:31,UDP,436,WC989,Normal
13.220.145.75,28.134.227.243,6732,31579,1/2/2024 18:41,UDP,205,Qd881,Malicious
55.147.19.117,133.182.20.255,42683,12669,1/16/2024 3:13,UDP,483,Qg034,Normal
63.196.161.140,173.24.26.96,26276,15796,1/12/2024 20:42,ICMP,1444,zq639,Suspicious
33.212.238.169,103.194.35.46,43824,23715,1/2/2024 5:08,TCP,259,PN983,Suspicious
104.34.73.213,109.200.251.74,33715,353,1/22/2024 16:12,UDP,1255,HU704,Suspicious
160.82.13.52,156.214.91.64,10444,445,1/17/2024 8:12,ICMP,835,BE952,Suspicious
26.115.231.161,214.240.223.215,12620,568,1/8/2024 6:02,UDP,1243,TP364,Suspicious
65.115.126.99,6.45.245.27,6954,48515,1/18/2024 16:49,TCP,528,dv303,Normal
87.181.38.180,71.198.196.38,10305,7665,1/11/2024 2:10,TCP,605,Ss940,Malicious
44.172.70.37,47.156.114.160,52362,45245,1/12/2024 1:05,UDP,790,fz805,Suspicious
60.248.85.90,176.48.70.63,54433,14405,1/22/2024 23:47,TCP,117,GT779,Malicious
194.69.139.252,141.88.24.75,875,24071,1/8/2024 16:47,ICMP,234,Ku507,Suspicious
154.246.237.142,132.33.191.213,58989,58779,1/4/2024 14:52,ICMP,582,Sk891,Suspicious
40.144.232.253,103.28.157.209,35613,54386,1/14/2024 23:07,TCP,455,PD878,Malicious
180.169.118.244,208.11.158.7,65401,41726,1/19/2024 8:19,UDP,687,Ku640,Suspicious
34.245.202.154,35.9.198.176,41877,22622,1/15/2024 12:15,ICMP,351,Bm863,Normal
186.132.226.149,177.73.118.216,51510,51630,1/6/2024 18:34,TCP,838,Km565,Malicious
130.132.72.186,205.128.67.70,11567,57047,1/14/2024 3:48,ICMP,1174,AE359,Suspicious
190.170.220.40,138.68.93.243,65409,13371,1/14/2024 10:54,UDP,811,SS956,Suspicious
96.30.95.83,110.237.249.222,8501,61653,1/7/2024 20:55,TCP,1182,Lr143,Malicious
214.137.38.169,199.68.135.86,20708,19798,1/3/2024 20:23,ICMP,398,zD597,Malicious
77.137.215.109,26.198.81.214,341,31376,1/15/2024 23:06,TCP,172,WW582,Malicious
82.172.1.94,134.108.244.212,56568,35012,1/23/2024 20:13,TCP,870,tG783,Normal
173.70.148.95,174.61.52.209,10944,33510,1/3/2024 16:43,ICMP,1054,jJ776,Malicious
205.174.187.5,195.211.141.186,48950,63760,1/3/2024 13:35,TCP,1299,NT959,Normal
14.15.181.114,190.193.136.217,34211,52382,1/4/2024 18:50,UDP,1079,BK152,Normal
52.161.0.129,94.15.235.146,19528,40098,1/13/2024 1:48,UDP,355,BZ143,Suspicious
128.207.162.182,66.129.151.217,15341,57577,1/2/2024 19:44,ICMP,743,CB315,Malicious
31.244.107.134,222.216.151.170,72,27177,1/22/2024 14:03,ICMP,1115,iM538,Suspicious
8.248.220.210,20.116.12.171,20407,32298,1/19/2024 18:11,UDP,1041,CH433,Suspicious
10.195.56.12,93.114.235.229,33117,7306,1/17/2024 6:39,TCP,1133,KW845,Malicious
190.7.243.221,181.173.171.3,16034,3519,1/1/2024 5:00,UDP,1382,To284,Suspicious
188.151.61.250,161.92.53.12,41341,26603,1/17/2024 0:00,TCP,1116,yp828,Suspicious
12.196.35.23,193.9.247.117,34844,8627,1/24/2024 7:57,TCP,111,UJ843,Suspicious
118.185.241.147,109.255.129.20,14776,62881,1/22/2024 3:30,ICMP,717,Qi312,Suspicious
218.84.196.219,182.146.251.82,16692,1269,1/21/2024 8:11,TCP,776,Mq538,Malicious
176.159.153.112,187.245.182.135,61754,47730,1/1/2024 10:40,TCP,463,vE542,Suspicious
204.246.85.165,172.137.2.12,6860,54278,1/4/2024 21:45,ICMP,487,nU884,Normal
55.130.254.10,1.139.59.60,61390,21401,1/7/2024 9:22,TCP,315,om169,Malicious
105.80.223.81,62.47.143.150,29440,37059,1/8/2024 3:53,ICMP,877,gk024,Malicious
97.1.35.122,114.172.63.225,11345,47351,1/8/2024 19:48,ICMP,1106,dz156,Suspicious
178.164.202.171,86.252.79.72,39965,30067,1/8/2024 6:54,TCP,1139,RU154,Normal
215.156.185.207,204.67.112.16,34373,41593,1/16/2024 11:54,TCP,721,JX789,Normal
70.30.218.15,107.38.48.87,45363,6988,1/9/2024 21:46,ICMP,559,uY106,Normal
92.39.231.227,145.32.32.199,47034,2708,1/4/2024 11:48,TCP,133,Vw154,Normal
104.138.127.116,165.82.179.105,51916,62073,1/24/2024 16:21,TCP,305,rP094,Suspicious
204.11.130.252,121.154.6.78,24204,14321,1/11/2024 17:10,ICMP,727,DH664,Suspicious
11.71.153.97,154.174.228.182,456,4927,1/2/2024 15:15,UDP,1473,dT729,Malicious
65.74.190.145,11.116.173.201,59021,35535,1/5/2024 11:00,ICMP,1067,Cl015,Normal
78.89.238.191,70.213.1.21,12056,9241,1/21/2024 3:05,TCP,1195,Kh138,Suspicious
186.192.144.35,114.215.89.168,21808,32877,1/21/2024 12:52,ICMP,704,Mb583,Normal
39.63.175.209,60.29.1.233,35642,22392,1/23/2024 13:00,ICMP,1181,sC224,Normal
119.173.31.249,98.232.47.76,11823,58177,1/9/2024 12:57,TCP,585,JC415,Malicious
85.181.24.247,106.120.46.2,55648,57648,1/13/2024 10:48,ICMP,760,yF763,Suspicious
124.149.144.231,79.207.224.40,10968,19409,1/22/2024 18:23,UDP,453,LP586,Suspicious
68.16.167.126,138.34.65.211,63397,59574,1/13/2024 10:17,ICMP,1027,aX485,Suspicious
199.220.73.75,35.68.240.50,5414,30934,1/19/2024 2:08,ICMP,1073,Iv151,Malicious
131.20.124.136,191.213.150.77,22155,58756,1/5/2024 1:44,TCP,71,wM638,Malicious
156.183.205.156,82.153.14.203,44207,24164,1/21/2024 3:45,TCP,939,be362,Suspicious
6.69.113.144,223.234.88.244,30271,47773,1/12/2024 19:50,ICMP,209,Ak943,Suspicious
63.238.134.216,78.202.215.237,59500,25455,1/6/2024 13:49,UDP,349,XX017,Malicious
19.23.236.95,193.45.28.42,62801,35645,1/24/2024 3:34,ICMP,897,zY097,Malicious
96.81.222.189,150.97.217.70,9499,37792,1/6/2024 17:02,UDP,266,ZZ605,Malicious
137.138.172.83,184.116.72.69,57829,15179,1/22/2024 22:00,ICMP,698,lo553,Malicious
203.109.5.117,46.93.154.241,29966,23600,1/22/2024 3:48,ICMP,575,ZW563,Suspicious
137.32.153.212,193.220.37.173,27281,2594,1/23/2024 5:25,UDP,511,zy479,Suspicious
168.232.205.23,165.227.3.19,52383,32219,1/19/2024 21:57,ICMP,1286,Ci628,Malicious
164.179.175.240,40.101.154.254,16023,62884,1/6/2024 21:09,ICMP,1302,CI934,Malicious
162.206.149.120,103.127.76.35,28466,65402,1/3/2024 3:38,UDP,305,qX803,Suspicious
192.93.119.171,75.118.50.242,59919,62942,1/10/2024 9:39,TCP,528,ew723,Malicious
85.47.247.228,64.140.215.144,34931,26617,1/16/2024 4:53,ICMP,230,Cf652,Suspicious
109.15.211.138,207.187.108.103,19568,12540,1/19/2024 5:47,TCP,897,Ay301,Suspicious
108.166.205.161,93.191.103.188,64315,22683,1/9/2024 1:37,UDP,533,RQ183,Normal
19.12.126.86,76.53.79.92,62192,8943,1/15/2024 6:19,UDP,169,PY817,Normal
77.113.230.241,136.249.62.82,54819,43171,1/6/2024 7:09,ICMP,937,aV144,Suspicious
187.194.89.103,152.251.110.170,62867,28033,1/1/2024 10:54,TCP,1393,AO905,Malicious
202.116.90.228,77.214.249.183,22652,35591,1/13/2024 0:48,UDP,1484,eX555,Malicious
218.110.219.106,39.20.189.244,13738,38080,1/17/2024 0:35,TCP,629,wC266,Suspicious
197.206.160.178,16.159.188.117,31780,64615,1/21/2024 15:18,ICMP,142,Xk994,Normal
99.74.210.6,133.195.193.109,44350,52433,1/4/2024 15:17,ICMP,745,OL773,Malicious
13.82.169.207,87.38.15.102,64366,31165,1/16/2024 2:23,TCP,816,Hp444,Malicious
85.79.28.95,138.201.105.29,2285,60685,1/8/2024 14:26,UDP,1225,gK017,Suspicious
74.91.172.221,48.16.84.10,34169,41492,1/1/2024 20:25,UDP,675,NI906,Suspicious
16.87.121.122,41.89.234.19,39778,46285,1/18/2024 21:59,UDP,979,rv275,Suspicious
119.126.202.53,193.65.107.3,13843,4067,1/13/2024 4:08,ICMP,859,yO263,Normal
121.204.220.96,164.164.102.63,11227,24828,1/17/2024 9:18,UDP,168,IA215,Normal
26.128.184.145,101.240.183.251,4756,62474,1/15/2024 23:37,UDP,1220,rW270,Normal
131.118.153.206,220.211.149.139,35838,31058,1/15/2024 4:16,ICMP,1254,zn166,Normal
159.79.104.80,204.71.0.28,58155,57514,1/24/2024 1:17,TCP,843,iA299,Normal
61.2.90.124,7.240.92.130,6952,48527,1/1/2024 12:11,UDP,1444,Wy405,Suspicious
11.2.27.178,67.160.251.91,52514,31120,1/19/2024 6:36,UDP,1138,QO408,Normal
177.197.33.227,30.225.103.237,53576,7519,1/2/2024 20:34,UDP,562,aj393,Normal
48.44.43.246,203.230.201.182,47210,7263,1/24/2024 16:47,UDP,256,Pp789,Malicious
188.31.179.220,214.3.214.0,28342,38026,1/12/2024 19:23,ICMP,1167,jo317,Suspicious
168.29.94.10,167.188.73.118,64550,44294,1/3/2024 7:08,ICMP,541,Dh778,Malicious
176.156.95.50,75.151.51.137,40949,11013,1/3/2024 11:54,UDP,808,HZ834,Malicious
